text,created_at,lat,lon,place,coordinates,location,polarity,sentiment,emotion,party
"#ivoted #2016election #vote #nofilter #election2016 @ Oak Hill,… https://t.co/YQjPe1RMgZ",11/8/2016 16:49,40,-100,"Place(name='Kansas', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/27c45d804c777999.json', full_name='Kansas, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-102.051769, 36.9931101], [-94.588081, 36.9931101], [-94.588081, 40.003282], [-102.051769, 40.003282]]], type='Polygon'), contained_within=[], id='27c45d804c777999')","{'coordinates': [-100.0, 40.0], 'type': 'Point'}","San Francisco, CA",0.108836579,negative,Joy,Election
#IVoted #Election#Election2016 #suffaragette #ImWithHer @ Greenwich Village https://t.co/kZYaz5EmG6,11/8/2016 16:46,40.6064,-111.976,"Place(name='West Jordan', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/cb224c3c6c1ee882.json', full_name='West Jordan, UT', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-112.07287, 40.565952], [-111.911764, 40.565952], [-111.911764, 40.640189], [-112.07287, 40.640189]]], type='Polygon'), contained_within=[], id='cb224c3c6c1ee882')","{'coordinates': [-111.976, 40.6064], 'type': 'Point'}","Salt Lake City, Ut",0.108836579,negative,Joy,Hillary
"#ivoted #election2016 #electionday #nyc #rockthevote #usa @ Midtown East, Manhattan https://t.co/BQ0u1L2wQ1",11/8/2016 16:48,40.7142,-74.0064,"Place(name='Manhattan', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', full_name='Manhattan, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]], type='Polygon'), contained_within=[], id='01a9a39529b27f36')","{'coordinates': [-74.0064, 40.7142], 'type': 'Point'}",New York,0.926848254,negative,Sadness,Election
"#ivoted #Election2016 #ElectionDay (@ Columbus Magnet in Norwalk, CT) https://t.co/7CQoY7nB0i https://t.co/cgNiprW62O",11/8/2016 16:49,38.8985601,-77.03651268,"Place(name='Washington', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', full_name='Washington, DC', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]], type='Polygon'), contained_within=[], id='01fbe706f872cb32')","{'coordinates': [-77.03651268, 38.8985601], 'type': 'Point'}",,0.926848254,negative,Fear,Election
#ivoted #election2016 #electionday @ Mike Miley Playground https://t.co/8qGrTwyHGJ,11/8/2016 16:48,30.890105,-83.270912,"Place(name='Valdosta', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/5e1c91065bc30991.json', full_name='Valdosta, GA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-83.3748253, 30.762483], [-83.230199, 30.762483], [-83.230199, 30.9496862], [-83.3748253, 30.9496862]]], type='Polygon'), contained_within=[], id='5e1c91065bc30991')","{'coordinates': [-83.270912, 30.890105], 'type': 'Point'}","Tallahassee, FL",0.108836579,negative,Surprise,Election
#ivoted #election2016 #firsttime #virginia 🇺🇸 @ White Hill Church of… https://t.co/887ht4axxz,11/8/2016 16:48,37.89196237,-122.2740125,"Place(name='Berkeley', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/5ef5b7f391e30aff.json', full_name='Berkeley, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-122.324818, 37.8459532], [-122.234225, 37.8459532], [-122.234225, 37.905738], [-122.324818, 37.905738]]], type='Polygon'), contained_within=[], id='5ef5b7f391e30aff')","{'coordinates': [-122.27401248, 37.89196237], 'type': 'Point'}","Berkeley, California",0.926848254,negative,Sadness,Election
#Ivoted #election2016 #getoutandvote #pollsareopenuntil7… https://t.co/wvvWjJJ92e,11/8/2016 16:47,40.60287,-74.09159,"Place(name='Staten Island', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/00c55f041e27dc51.json', full_name='Staten Island, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.255641, 40.495865], [-74.052253, 40.495865], [-74.052253, 40.648887], [-74.255641, 40.648887]]], type='Polygon'), contained_within=[], id='00c55f041e27dc51')","{'coordinates': [-74.09159, 40.60287], 'type': 'Point'}",staten island,0.108836579,negative,Joy,Election
#ivoted #election2016 #gladitsover @ Schools Sawdon Ninth Grade https://t.co/KN8u1xhiwK,11/8/2016 16:47,39.99792122,-82.88269389,"Place(name='Columbus', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3df0e3eb1e91170b.json', full_name='Columbus, OH', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-83.200169, 39.832013], [-82.7713751, 39.832013], [-82.7713751, 40.157354], [-83.200169, 40.157354]]], type='Polygon'), contained_within=[], id='3df0e3eb1e91170b')","{'coordinates': [-82.88269389, 39.99792122], 'type': 'Point'}",Nashville TN,0.108836579,negative,Fear,Election
#IVoted #Election2016 #IAmElectionReady 🇺🇸 @ United States https://t.co/XkYyrUKlUk,11/8/2016 16:47,41.8561,-88.1083,"Place(name='Wheaton', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/57ac88aefcd20988.json', full_name='Wheaton, IL', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-88.151554, 41.814328], [-88.074936, 41.814328], [-88.074936, 41.8891523], [-88.151554, 41.8891523]]], type='Polygon'), contained_within=[], id='57ac88aefcd20988')","{'coordinates': [-88.1083, 41.8561], 'type': 'Point'}","Wheaton, IL",0.108836579,negative,Surprise,Election
#ivoted #election2016 #imwithher #election #electionday @ Harpeth High School https://t.co/UuMcnBsRhA,11/8/2016 16:47,39.96336,-83.000341,"Place(name='Columbus', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3df0e3eb1e91170b.json', full_name='Columbus, OH', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-83.200169, 39.832013], [-82.7713751, 39.832013], [-82.7713751, 40.157354], [-83.200169, 40.157354]]], type='Polygon'), contained_within=[], id='3df0e3eb1e91170b')","{'coordinates': [-83.000341, 39.96336], 'type': 'Point'}","Columbus, OH",0.108836579,negative,Joy,Hillary
#ivoted #election2016 #imwithher #nastywomengetshitdone @ PS 290 Manhattan New School https://t.co/9wuVL3Iwpy,11/8/2016 16:47,38.7575166,-92.1120881,"Place(name='Missouri', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/2526edd24c06e60c.json', full_name='Missouri, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-95.774704, 35.995476], [-89.098843, 35.995476], [-89.098843, 40.613641], [-95.774704, 40.613641]]], type='Polygon'), contained_within=[], id='2526edd24c06e60c')","{'coordinates': [-92.1120881, 38.7575166], 'type': 'Point'}",,0.108836579,negative,Surprise,Hillary
"#ivoted #election2016 #makeamericasaneagain @ Kingman Park, Washington https://t.co/59mXbCajkA",11/8/2016 16:47,35.17991428,-89.79207258,"Place(name='Memphis', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/f995a9bd45d4a867.json', full_name='Memphis, TN', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-90.135782, 34.994192], [-89.708276, 34.994192], [-89.708276, 35.2728491], [-90.135782, 35.2728491]]], type='Polygon'), contained_within=[], id='f995a9bd45d4a867')","{'coordinates': [-89.79207258, 35.17991428], 'type': 'Point'}","Memphis, TN",0.108836579,negative,Joy,Election
#ivoted #election2016 #merica👍👍💯💯🇺🇸🇺🇸 @ Porter County Expo Center https://t.co/1UrqItBEIP,11/8/2016 16:47,37.4913,-77.5760899,"Place(name='Virginia', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/5635c19c2b5078d1.json', full_name='Virginia, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-83.67529, 36.540739], [-75.16644, 36.540739], [-75.16644, 39.466012], [-83.67529, 39.466012]]], type='Polygon'), contained_within=[], id='5635c19c2b5078d1')","{'coordinates': [-77.5760899, 37.4913], 'type': 'Point'}",#RVA ,0.108836579,negative,Joy,Election
"#IVoted #Election2016 #PresidentialElection #USA #WTPMap @ Loma Linda, California https://t.co/mfDtwmjwaY",11/8/2016 16:46,34.03852,-118.3841,"Place(name='Los Angeles', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', full_name='Los Angeles, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]], type='Polygon'), contained_within=[], id='3b77caf94bfc81fe')","{'coordinates': [-118.3841, 34.03852], 'type': 'Point'}","Los Angeles, CA",0.926848254,negative,Sadness,Election
#ivoted #election2016 #vote @ East Lyme High School https://t.co/3nVUdKhPXG,11/8/2016 16:46,37.77777778,-122.4827778,"Place(name='San Francisco', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/5a110d312052166f.json', full_name='San Francisco, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-122.514926, 37.708075], [-122.357031, 37.708075], [-122.357031, 37.833238], [-122.514926, 37.833238]]], type='Polygon'), contained_within=[], id='5a110d312052166f')","{'coordinates': [-122.48277778, 37.77777778], 'type': 'Point'}","San Francisco, CA",0.108836579,negative,Sadness,Election
"#ivoted #election2016 @ New York, New York https://t.co/phAlJrZGp6",11/8/2016 16:49,38.93440984,-76.9656711,"Place(name='Washington', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', full_name='Washington, DC', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]], type='Polygon'), contained_within=[], id='01fbe706f872cb32')","{'coordinates': [-76.9656711, 38.93440984], 'type': 'Point'}",DC,0.108836579,negative,Surprise,Election
"#ivoted #electionday #election2016 #govote #pizza @ Arbutus, Halethorpe, Maryland https://t.co/KgcTyIrCBs",11/8/2016 16:46,39.95387478,-75.16724886,"Place(name='Philadelphia', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/e4a0d228eb6be76b.json', full_name='Philadelphia, PA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-75.280284, 39.871811], [-74.955712, 39.871811], [-74.955712, 40.13792], [-75.280284, 40.13792]]], type='Polygon'), contained_within=[], id='e4a0d228eb6be76b')","{'coordinates': [-75.16724886, 39.95387478], 'type': 'Point'}","Center City, Philly",0.108836579,negative,Surprise,Election
#IVoted #FeelTheBern #JillNotHill #NeverTrump #Election2016 @ Southview Towers https://t.co/1fOe4ZF9jN,11/8/2016 16:46,40.26902911,-74.96129748,"Place(name='Pennsylvania', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/dd9c503d6c35364b.json', full_name='Pennsylvania, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-80.519851, 39.719801], [-74.689517, 39.719801], [-74.689517, 42.516072], [-80.519851, 42.516072]]], type='Polygon'), contained_within=[], id='dd9c503d6c35364b')","{'coordinates': [-74.96129748, 40.26902911], 'type': 'Point'}","Brooklyn, NY",0.108836579,negative,Joy,Trump
"#ivoted #imwithher #election2016 #nycvotes 🇺🇸 @ New York, New York https://t.co/dmfxUbEsNL",11/8/2016 16:46,40.72628,-73.98158,"Place(name='Manhattan', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', full_name='Manhattan, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]], type='Polygon'), contained_within=[], id='01a9a39529b27f36')","{'coordinates': [-73.98158, 40.72628], 'type': 'Point'}",New York City,0.108836579,negative,Surprise,Hillary
#ivoted #ivoted🇺🇸 #election2016 #usa🇺🇸 #floridadecides2016 @ The Pines at Windermere https://t.co/els6Ymrprn,11/8/2016 16:46,34.09444444,-118.2675,"Place(name='Los Angeles', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', full_name='Los Angeles, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]], type='Polygon'), contained_within=[], id='3b77caf94bfc81fe')","{'coordinates': [-118.2675, 34.09444444], 'type': 'Point'}",Los Angeles,0.108836579,negative,Sadness,Election
#Ivoted #MyVoteCOUNTED #SPRINGFIELD #MASSACHUSETTS #Election2016 @… https://t.co/uua8Z9vCQv,11/8/2016 16:45,40.74329,-73.98855,"Place(name='Manhattan', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', full_name='Manhattan, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]], type='Polygon'), contained_within=[], id='01a9a39529b27f36')","{'coordinates': [-73.98855, 40.74329], 'type': 'Point'}","New York, NY",0.108836579,negative,Surprise,Election
#ivoted #rockthevote #election2016 #missthenysticker… https://t.co/m14IteBALL,11/8/2016 16:45,41.97,-87.69,"Place(name='Chicago', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/1d9a5370a355ab0c.json', full_name='Chicago, IL', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-87.940033, 41.644102], [-87.523993, 41.644102], [-87.523993, 42.0230669], [-87.940033, 42.0230669]]], type='Polygon'), contained_within=[], id='1d9a5370a355ab0c')","{'coordinates': [-87.69, 41.97], 'type': 'Point'}","Chicago, IL",0.108836579,negative,Joy,Election
#IVoted #RockTheVote #PresidentialElection #election2016 #ElectionDay #turnOut #USA #WTPMap @… https://t.co/W1U1A80qvT,11/8/2016 16:45,36.0965996,-80.2288284,"Place(name='Winston-Salem', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/24a53a1880093fa9.json', full_name='Winston-Salem, NC', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-80.389019, 35.9341262], [-80.100949, 35.9341262], [-80.100949, 36.240211], [-80.389019, 36.240211]]], type='Polygon'), contained_within=[], id='24a53a1880093fa9')","{'coordinates': [-80.2288284, 36.0965996], 'type': 'Point'}","winston-salem,nc",0.926848254,negative,Surprise,Election
#ivoted #usa #america #election2016 #GoTigers @ St. Matthias Lutheran Church Preschool https://t.co/N0rHjmabMT,11/8/2016 16:45,38.18710589,-84.54000297,"Place(name='Georgetown', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/000574562a5d9f4f.json', full_name='Georgetown, KY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-84.5999171, 38.1768882], [-84.514815, 38.1768882], [-84.514815, 38.2732565], [-84.5999171, 38.2732565]]], type='Polygon'), contained_within=[], id='000574562a5d9f4f')","{'coordinates': [-84.54000297, 38.18710589], 'type': 'Point'}","Georgetown, KY",0.926848254,negative,Surprise,Election
